label	ref_count	ref_count_raw	ref_avg_int	ref_avg_gap	ref_coverage	query_count	query_count_raw	query_avg_int	query_avg_gap	query_coverage	overlaps_count
GI3.lex-smallest.cds!inclusive.both	8696	8905	36795.363270469184	319156.59802230657	0.10336105362905947	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	2395
Decipher-gain.lex-smallest.intron!inclusive.both	85	85	8871.576470588236	35987480.55813953	0.00024359256461183235	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	5
HI2.lex-smallest.cds!inclusive.both	3560	3594	62579.90814606741	806765.7789946644	0.07196630764446073	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	1065
Curated-gain.all.intron!inclusive.both	3047	14946	10713.897932392518	1004931.812664042	0.010545429208306669	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	619
HI1.lex-smallest.exon!inclusive.both	45308	45670	336.2801712721815	67987.40272352072	0.0049217602392739234	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	2830
CGD-dom.all.exon!inclusive.both	12996	57760	337.4526777469991	237846.57051627297	0.0014166640823103955	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	977
OMIM.lex-smallest.cds!inclusive.both	3083	3126	64299.83846902368	939507.4610894942	0.06403651789800895	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	1008
phen.lex-smallest.cds!inclusive.both	7839	8018	60117.195305523666	334747.2854591837	0.15223120218315564	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	2484
Cancer-gain.lex-smallest.exon!inclusive.both	149	149	510.496644295302	20637342.32	2.45710356334764e-05	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	1
CGD-dom.lex-smallest.trans!inclusive.both	802	806	83739.50872817956	3771504.764632628	0.021694471697750656	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	306
HI1.lex-smallest.cds!inclusive.both	3558	3590	67484.06239460371	802351.5363866255	0.07756244015259818	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	1096
Curated-loss.lex-smallest.intron!inclusive.both	9812	9868	10073.279555646148	305394.7205747478	0.03192807448762688	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	1510
Cancer-loss.all.exon!inclusive.both	8289	37311	351.11280009651347	373072.01905910735	0.0009401412397552488	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	772
Decipher-gain.all.intron!inclusive.both	85	401	9417.611764705882	35986940.87209302	0.00025858540586204984	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	7
HI2.all.cds!inclusive.both	3742	13052	67661.90593265633	759413.9887790543	0.08178851291757269	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	1186
Cancer-loss.all.cds!inclusive.both	526	2346	78552.00760456274	5795747.734345351	0.013347112925860636	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	207
HPO-rec.lex-smallest.cds!inclusive.both	1198	1205	59453.25125208681	2522479.0800667224	0.023007886649915574	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	368
ISCA-loss.all.exon!inclusive.both	4748	22167	399.09962089300757	651459.7782691093	0.0006121196584161399	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	420
Cancer-gain.all.exon!inclusive.both	190	1440	492.7578947368421	16207244.963350786	3.024346129770449e-05	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	1
Cancer-gain.all.cds!inclusive.both	16	92	85611.8125	182018095.47058824	0.00044248441219688685	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	4
Essential.all.cds!inclusive.both	2835	11130	72599.51287477954	1018990.759167842	0.06648613263196172	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	973
Prot-cod.all.cds!inclusive.both	17750	62338	53750.882985915494	120646.68125739395	0.30819689716429666	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	5810
OMIM.all.exon!inclusive.both	48709	183883	313.99891190539734	63239.22888523917	0.004940622346731779	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	3994
phen.all.cds!inclusive.both	8157	30237	65660.73164153488	313812.5550379995	0.1730136951362683	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	2730
OMIM.lex-smallest.intron!inclusive.both	38419	38844	5628.547073062808	74946.23274336284	0.0698532570486062	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	4203
Paralogs.lex-smallest.intron!inclusive.both	2275	2497	4044.7257142857143	1356096.5118629173	0.002972451510719619	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	1183
No-phen.lex-smallest.cds!inclusive.both	9835	10182	40074.48368073208	274658.8923342822	0.12731706006323373	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	3018
GI1.all.trans!inclusive.both	3468	16014	117257.50403690888	775159.5237820698	0.13136027107465292	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	1598
GI2.all.exon!inclusive.both	46378	188715	372.65582819440255	66374.74676038725	0.005582956393648939	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	3059
Cancer-loss.lex-smallest.cds!inclusive.both	490	491	69601.03673469387	6235382.696537678	0.011016815856780882	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	186
HPO-dom.lex-smallest.exon!inclusive.both	12196	12253	329.9443260085274	253476.5443141756	0.0012998773659042998	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	1241
GI3.all.trans!inclusive.both	8739	31212	49763.31330815883	304438.88066361554	0.14048026881426234	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	2881
Essential.all.exon!inclusive.both	44183	181374	328.5424484530249	69734.77777023357	0.004689116166862415	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	3189
HPO-dom.all.trans!inclusive.both	990	4338	83452.28888888888	3040423.4571140264	0.0266881057049881	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	370
Non-cod.lex-smallest.exon!inclusive.both	9339	9572	373.9196916158047	331069.09807280515	0.0011280361404788389	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	2345
Curated-gain.lex-smallest.cds!inclusive.both	232	233	113613.34051724138	13173043.420600858	0.008514548349845956	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	110
Paralogs.all.cds!inclusive.both	402	1225	22496.442786069652	7659141.047146402	0.0029213541323600935	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	234
HPO-rec.all.cds!inclusive.both	1285	4198	63057.92451361868	2344205.2713841368	0.026175024789695366	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	422
ISCA-loss.all.intron!inclusive.both	3906	20648	10694.826164874552	781649.1991297671	0.013494297189386864	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	501
GI2.all.intron!inclusive.both	36647	171603	7170.768084699976	77299.99656188604	0.08488841149318048	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	3746
Curated-gain.lex-smallest.intron!inclusive.both	2854	2855	10085.90364400841	1074217.9485113835	0.00929850406519037	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	577
Prot-cod.lex-smallest.intron!inclusive.both	166974	172430	5830.0270341490295	12709.773786494985	0.3144587773346456	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	20321
OMIM.all.cds!inclusive.both	3281	12054	68941.7997561719	874308.1556977453	0.07306899747472784	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	1131
GI2.lex-smallest.exon!inclusive.both	39436	39735	370.74208844710415	78126.04475492558	0.00472290327904489	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	2479
Non-cod.lex-smallest.cds!inclusive.both	98	101	44440.897959183676	31225476.808080807	0.0014068675189209282	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	35
ISCA-gain.lex-smallest.intron!inclusive.both	499	499	7505.553106212425	6183864.282	0.0012098389145722783	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	121
HI1.all.trans!inclusive.both	3683	16452	90176.38854194949	750151.4041802388	0.10728496377322147	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	1354
GI1.lex-smallest.intron!inclusive.both	55632	56197	6232.9375	49411.799345712076	0.11201127664525531	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	5449
All-genes.lex-smallest.exon!inclusive.both	192442	200593	342.60470167634924	15743.601367677702	0.021297934256465093	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	18975
Paralogs.all.trans!inclusive.both	405	1375	27164.076543209878	7597724.041871921	0.0035538105350881436	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	239
All-genes.lex-smallest.cds!inclusive.both	17488	18318	48795.538540713635	128214.36525816227	0.2756541669012895	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	5448
OMIM.lex-smallest.trans!inclusive.both	3081	3142	74135.57221681272	930326.3186242699	0.07378407618138476	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	1121
HI2.lex-smallest.trans!inclusive.both	3548	3611	75047.2071589628	797241.4542124543	0.08601267366161859	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	1205
No-phen.all.cds!inclusive.both	10099	32148	43929.623824141	262577.4397029703	0.14331120848711998	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	3255
Non-cod.lex-smallest.trans!inclusive.both	3284	3473	13187.70676004872	929183.8608828007	0.013989968344931672	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	774
phen.all.exon!inclusive.both	110824	447023	333.7545838446546	27599.272673133317	0.011948279189756869	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	8985
embryonic-lethal.lex-smallest.exon!inclusive.both	5611	5634	316.41632507574406	551301.1404133999	0.0005735132456365903	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	349
Essential.lex-smallest.cds!inclusive.both	2675	2697	67722.0568224299	1089133.3744394619	0.058519179452539156	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	891
HI3.all.exon!inclusive.both	98475	342331	350.12465092663115	31085.73547869532	0.011137634970087122	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	9535
embryonic-lethal.all.intron!inclusive.both	5606	22539	4875.371031038173	547234.8995897984	0.008828868891200863	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	505
HPO-dom.all.exon!inclusive.both	14639	64011	337.0230206981351	211116.375136612	0.0015937319505175884	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	1447
Decipher-loss.lex-smallest.trans!inclusive.both	40	41	97291.55	75409408.53658536	0.001257127756566129	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	17
GI2.lex-smallest.intron!inclusive.both	35391	35657	6471.447147579893	80997.01700949368	0.07398412544930894	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	3366
phen.lex-smallest.trans!inclusive.both	7737	8052	72512.7314204472	327558.3366502972	0.18123044759936374	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	2759
No-phen.all.exon!inclusive.both	103941	377516	364.04217777392944	29418.69989032345	0.012223143100544741	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	10897
GI3.all.intron!inclusive.both	68695	271402	6032.587888492612	39030.93028706184	0.1338668633216102	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	8449
Decipher-loss.all.trans!inclusive.both	47	252	96528.65957446808	64398761.770833336	0.0014655425602207418	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	21
Non-cod.all.intron!inclusive.both	6085	10759	7690.284470008217	500966.48554058495	0.015116362195428909	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	2007
HI1.lex-smallest.intron!inclusive.both	41755	42069	6589.709831157945	67547.75548424179	0.08888307707172688	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	3885
ISCA-gain.lex-smallest.exon!inclusive.both	529	529	475.73724007561435	5840425.937735849	8.12956153068316e-05	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	103
HPO-dom.lex-smallest.trans!inclusive.both	917	927	80155.9760087241	3292128.9564270154	0.02374376274319632	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	333
GI1.all.intron!inclusive.both	58423	269840	6776.9897814217	46209.52584554293	0.12789836320322642	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	5911
HI1.all.intron!inclusive.both	43656	219719	7341.8989600513105	63567.3424880317	0.10353725480489438	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	4198
GI2.lex-smallest.trans!inclusive.both	3998	4074	60830.605302651325	713297.487371843	0.07856140276672988	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	1221
Non-cod.lex-smallest.intron!inclusive.both	5955	6098	7221.355667506297	512537.6492612492	0.013891361171323493	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	1920
GI1.all.exon!inclusive.both	67469	285887	299.38087121492833	45582.90327552987	0.006524881410996321	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	4399
Decipher-loss.all.intron!inclusive.both	543	3091	8067.1049723756905	5682531.202205882	0.0014150175929248277	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	103
HPO-rec.all.exon!inclusive.both	19252	65469	291.88089549137754	160497.4871968005	0.0018152056083807482	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	1465
ISCA-loss.lex-smallest.exon!inclusive.both	3888	3908	398.69495884773664	795609.998971458	0.0005007388670379974	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	343
Prot-cod.all.intron!inclusive.both	170396	754478	6404.472739970422	11763.005657376598	0.35252269269715497	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	21351
CGD-dom.lex-smallest.intron!inclusive.both	10051	10069	6320.415879017013	301646.5292479109	0.020521033539782796	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	1106
Essential.lex-smallest.exon!inclusive.both	37822	38035	322.6725715192216	81523.76305422626	0.00394231064021473	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	2626
OMIM.all.trans!inclusive.both	3272	13189	78596.38019559902	867250.2462572564	0.08307304727654226	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	1244
Prot-cod.all.exon!inclusive.both	209158	823740	346.91537497968045	14453.680147638877	0.02343917545114032	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	19145
Decipher-gain.all.cds!inclusive.both	11	50	70642.09090909091	257908362.41666666	0.00025101549566754406	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	5
GI1.lex-smallest.trans!inclusive.both	3297	3379	110321.2602365787	828365.1355366888	0.1174958326051836	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	1473
ISCA-gain.all.cds!inclusive.both	31	218	106099.7741935484	96637134.96875	0.0010624792451727203	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	19
HI3.lex-smallest.exon!inclusive.both	85932	87126	343.4761672019737	35680.842260831116	0.009534454037615984	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	8320
CGD-rec.all.exon!inclusive.both	21950	74209	294.9953986332574	140731.73263177075	0.0020916743375456073	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	1568
HI3.all.cds!inclusive.both	9098	28660	43923.88250164872	296302.66282009013	0.12908951089377912	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	2879
.snakemake_times!inclusive.both	0	0	0	3095677412.0	0.0	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	0
All-genes.all.intron!inclusive.both	175152	765923	6428.299134466064	11245.870536045628	0.3637101997887369	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	23143
HI3.all.intron!inclusive.both	79402	309810	5669.752915543689	33317.225936047755	0.14542526920114376	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	10385
HPO-rec.all.intron!inclusive.both	16359	60757	5334.285775414145	183888.3759779951	0.028188848315310187	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	1729
Curated-gain.lex-smallest.exon!inclusive.both	3093	3095	352.54833494988685	1000189.7155785391	0.0003522434203812965	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	443
embryonic-lethal.all.exon!inclusive.both	6559	24191	319.7441683183412	471582.34908536583	0.0006774614150267929	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	444
OMIM.all.intron!inclusive.both	40977	170674	6101.542938721722	69443.469349407	0.0807651740555453	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	4670
Curated-loss.all.trans!inclusive.both	815	3933	141817.6319018405	3652078.4828431373	0.03733637411700699	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	390
Curated-loss.lex-smallest.trans!inclusive.both	755	767	135730.6	3959260.3293650793	0.033103127154903954	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	352
Decipher-gain.lex-smallest.cds!inclusive.both	10	10	73187.0	281358685.6363636	0.00023641675232793927	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	3
All-genes.lex-smallest.intron!inclusive.both	171803	178700	5857.23170724609	12161.459762287257	0.32506293294619293	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	22108
ISCA-gain.all.trans!inclusive.both	32	227	132803.875	93679626.9090909	0.0013727929090823498	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	19
Cancer-gain.lex-smallest.cds!inclusive.both	16	16	28282.9375	182072052.05882353	0.0001461802829473887	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	3
embryonic-lethal.lex-smallest.cds!inclusive.both	367	369	56585.82561307902	8355734.820652174	0.006708385673358397	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	126
Paralogs.lex-smallest.exon!inclusive.both	2651	2916	329.71482459449265	1166969.5844645551	0.0002823530632138101	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	1318
Curated-gain.lex-smallest.trans!inclusive.both	238	239	125615.15966386555	12827535.581589958	0.009657468793134057	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	116
embryonic-lethal.all.cds!inclusive.both	391	1489	65011.68030690537	7832290.420918368	0.00821131003555612	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	137
CGD-dom.lex-smallest.exon!inclusive.both	10856	10876	331.02063375092115	284800.94427558256	0.0011608315472632974	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	844
ISCA-gain.lex-smallest.cds!inclusive.both	29	29	107772.27586206897	103085067.2	0.0010096000274075069	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	16
CGD-dom.all.intron!inclusive.both	10881	53976	6953.131054131054	277524.38825583534	0.024439568123837834	24032	24032	11362.341253328896	117447.5773727791	0.0882067956892144	1198
CGD-rec.all.cds!stringent.both	1495	4959	61454.360535117055	2007889.8014705882	0.029678243813086296	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	250
Prot-cod.lex-smallest.exon!stringent.both	184405	190742	341.7508202055259	16445.543268657202	0.02035759919806528	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	7261
OMIM.lex-smallest.exon!stringent.both	41531	41991	305.7608292600708	74231.40852836367	0.004102027217298441	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	1268
All-genes.lex-smallest.trans!stringent.both	18932	21864	52581.293735474326	110928.45080019014	0.3215674375957878	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	3591
Decipher-gain.all.exon!stringent.both	116	459	406.5948275862069	26458378.17948718	1.5235760618070499e-05	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	1
HI1.lex-smallest.trans!stringent.both	3526	3597	82310.96738513897	795420.7374539268	0.09375281477164456	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	659
embryonic-lethal.lex-smallest.intron!stringent.both	5242	5265	4237.685043876383	586203.2170513065	0.0071757945171840145	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	161
CGD-dom.all.trans!stringent.both	850	3781	92350.48235294118	3545451.8237367803	0.025357264195459393	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	188
Essential.lex-smallest.intron!stringent.both	35139	35333	5780.118073934944	82315.59029595902	0.06561005620698052	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	1181
phen.all.intron!stringent.both	91936	413834	6616.905858423251	27054.8914474042	0.1965100932809985	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	4449
Curated-loss.lex-smallest.cds!stringent.both	754	760	117732.0901856764	3982658.829139073	0.02867546717106065	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	189
Paralogs.lex-smallest.cds!stringent.both	373	414	21482.581769436998	8255787.189839573	0.0025884489672401306	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	167
Decipher-loss.all.exon!stringent.both	680	3343	385.8411764705882	4545396.5345080765	8.475430901906908e-05	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	17
HI2.lex-smallest.intron!stringent.both	38815	39057	6497.184258662888	73255.59575948062	0.08146462742610858	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	1661
HI2.lex-smallest.exon!stringent.both	42410	42674	338.52459325630747	72653.80641814624	0.004637701571987954	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	1080
Curated-loss.all.cds!stringent.both	808	3592	125007.38118811882	3701695.238566131	0.03262806505886667	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	214
HI1.all.exon!stringent.both	52712	236191	340.8444946122325	58386.1820992924	0.005803768483871988	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	1002
No-phen.lex-smallest.trans!stringent.both	9655	10272	49936.72232004143	270664.70153272577	0.15574589656242904	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	1928
Paralogs.lex-smallest.trans!stringent.both	375	419	26868.210666666666	8206387.853723404	0.003254725108289158	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	171
Curated-loss.all.intron!stringent.both	10467	54371	11027.32569026464	284701.4132594574	0.03728522150033377	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	756
GI2.all.cds!stringent.both	4203	15538	54080.53033547466	682297.0844433872	0.0734251146837518	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	593
HI2.all.trans!stringent.both	3715	14351	79982.79596231494	753105.8463401507	0.09598418938878764	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	726
phen.lex-smallest.exon!stringent.both	96102	97772	327.55397390272833	31884.52826654735	0.010168563390351087	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	2795
GI3.lex-smallest.intron!stringent.both	66577	67784	5476.682382804873	41020.402069752774	0.1177839401439545	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	3779
HPO-dom.lex-smallest.intron!stringent.both	11265	11324	6161.899067909454	268619.17441860464	0.022422812122130768	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	594
HPO-rec.lex-smallest.trans!stringent.both	1196	1207	67439.57859531773	2518813.4302422726	0.02605495510848144	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	217
CGD-dom.lex-smallest.cds!stringent.both	800	801	70855.4425	3793998.8239700375	0.01831080776707234	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	150
Curated-loss.all.exon!stringent.both	12666	58314	353.80775303963367	244035.37404278835	0.0014476085210392716	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	583
Curated-gain.all.cds!stringent.both	249	1066	106361.24096385542	12276773.852	0.008555138496452614	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	79
ISCA-loss.lex-smallest.trans!stringent.both	284	288	132844.74295774646	10729647.385964911	0.0121872863282694	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	51
HI3.lex-smallest.trans!stringent.both	8806	9203	48199.469679763795	303307.9234699671	0.13710877249505868	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	1646
Non-cod.all.cds!stringent.both	104	254	47297.78846153846	29435794.685714286	0.0015889801634150374	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	21
Paralogs.all.intron!stringent.both	2400	11967	4296.504166666667	1285033.6534777177	0.0033309704557808106	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	986
Curated-gain.all.exon!stringent.both	3709	16095	360.9312483149097	834053.5628032346	0.0004324397609423782	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	251
Cancer-loss.lex-smallest.intron!stringent.both	6395	6409	6049.503831118061	477953.5389305816	0.012496966528242382	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	241
CGD-rec.lex-smallest.intron!stringent.both	17149	17303	5033.765350749315	175472.49970845482	0.027885348022819115	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	657
Cancer-gain.lex-smallest.trans!stringent.both	16	16	35170.6875	182065569.47058824	0.00018177959945653408	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	2
No-phen.lex-smallest.intron!stringent.both	80985	82872	5606.878236710502	32618.037413874004	0.14667969997127078	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	5467
Decipher-loss.lex-smallest.exon!stringent.both	559	562	369.48121645796067	5527626.557142857	6.671883808027734e-05	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	13
ISCA-gain.all.intron!stringent.both	535	3155	7468.968224299066	5768062.526119403	0.001290799223624015	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	15
GI1.all.cds!stringent.both	3514	14783	99718.92743312464	781014.253485064	0.11319406526069907	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	808
Cancer-loss.all.intron!stringent.both	6864	34786	6648.12601981352	444289.1005098325	0.014740792055112233	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	309
No-phen.all.intron!stringent.both	82911	341329	6157.475606373099	31179.502991123118	0.16491461869412638	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	5883
Decipher-loss.all.cds!stringent.both	44	227	84342.34090909091	68710363.31111111	0.0011987886675835589	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	10
ISCA-loss.lex-smallest.cds!stringent.both	283	285	113348.6890459364	10787323.003521128	0.010362087107543879	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	47
HI1.all.cds!stringent.both	3727	15106	74179.66380466863	756225.8060622318	0.08930762809080445	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	657
ISCA-loss.all.cds!stringent.both	312	1422	113616.33333333333	9777089.827476038	0.011450901138015604	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	57
Curated-loss.lex-smallest.exon!stringent.both	10575	10638	346.04312056737587	292361.7630484115	0.0011821018513798556	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	497
embryonic-lethal.lex-smallest.trans!stringent.both	367	369	65301.02452316076	8347043.304347826	0.007741593457735899	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	63
All-genes.all.trans!stringent.both	19082	73833	57516.38989623729	104708.36136875753	0.35453556877262893	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	3824
Decipher-gain.lex-smallest.exon!stringent.both	97	97	430.78350515463916	31588118.63265306	1.3498176469557805e-05	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	0
Cancer-gain.all.intron!stringent.both	136	1346	10175.573529411764	22586084.18978102	0.00044703559700231453	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	5
HPO-rec.lex-smallest.intron!stringent.both	15151	15254	5022.760741865223	199285.74208025343	0.024582615651426925	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	594
Non-cod.all.exon!stringent.both	10005	15292	382.5215392303848	308999.6286228263	0.0012362812692190163	11732	11732	11647.083020797818	252197.54828262166	0.044140121793801425	1584
